158489.31924611	5.2	26.86596875442	-180.50980301631	28.584050106442	
199526.23149689	5.3	26.865254915129	-180.67349204843	28.583819315893	
251188.64315096	5.4	26.864112852638	-180.87303206305	28.583450064247	
316227.76601684	5.5	26.862296272578	-181.11903441958	28.582862695235	
398107.1705535	5.6	26.859413635883	-181.42456998564	28.581930548277	
501187.23362727	5.7	26.854844141256	-181.80585051531	28.580452723663	
630957.3444802	5.8	26.847605036285	-182.28306271777	28.578111003008	
794328.23472428	5.9	26.836142705263	-182.88138503914	28.574401852736	
1000000	6	26.818005430027	-183.63221280605	28.568529487504	
1258925.4117942	6.1	26.78933438163	-184.57460083754	28.559238461805	
1584893.1924611	6.2	26.74408094845	-185.75689058559	28.544553562007	
1995262.3149689	6.3	26.672825377527	-187.23839643083	28.521380434441	
2511886.4315096	6.4	26.5610479258	-189.09083925325	28.484904109262	
3162277.6601684	6.5	26.386729833274	-191.39886664123	28.427711409278	
3981071.705535	6.6	26.117335839478	-194.25840558699	28.338577472563	
5011872.3362727	6.7	25.706745112548	-197.77073053814	28.200941829126	
6309573.444802	6.8	25.093821391411	-202.02925705107	27.99133605039	
7943282.3472429	6.9	24.206099932442	-207.09620802668	27.678496437936	
10000000	7	22.973463704703	-212.96965392453	27.224529572542	
12589254.117942	7.1	21.354382059057	-219.55026765549	26.589740171567	
15848931.924611	7.2	19.367471223652	-226.62875247952	25.741458387219	
19952623.149689	7.3	17.107979899515	-233.91613478175	24.663974626488	
25118864.315096	7.4	14.729833524515	-241.11635019903	23.363956770128	
31622776.601684	7.5	12.398708868673	-248.00709197811	21.867529250978	
39810717.05535	7.6	10.245822513322	-254.48772028301	20.210936567889	
50118723.362727	7.7	8.3467677084354	-260.58107017779	18.430366544019	
63095734.44802	7.8	6.7259007158519	-266.40581657881	16.555009044063	
79432823.472429	7.9	5.372736690509	-272.14220857682	14.603911139827	
100000000	8	4.2585282327127	-278.00342288412	12.585190616558	
125892541.17942	8.1	3.3481572828081	-284.21327145207	10.496117023768	
158489319.24611	8.2	2.6071821885251	-290.98496297791	8.3234276099909	
199526231.49689	8.3	2.0054658139593	-298.49483040471	6.0443052641707	
251188643.15096	8.4	1.5186945015617	-306.84911541859	3.6294084116921	
316227766.01684	8.5	1.1284509370216	-316.0516800826	1.0496536299238	
398107170.5535	8.6	0.82101675275515	-325.99199592059	-1.7129596211949	
501187233.62728	8.7	0.58521995114453	-336.47206504635	-4.6536175291205	
630957344.4802	8.8	0.41029893948454	-347.26589425017	-7.7379921113859	
794328234.72429	8.9	0.28494348395289	-358.17295563124	-10.904825399222	
1000000000	9	0.19776839003142	-9.0270530191948	-14.076862437989	
